1980,2022,country,region
0.643421010634558,0.576469423477626,AE,Asia
0.519920743856023,0.496318809403135,AF,Asia
0.437124304880445,0.433040285063384,AL,Europe
0.559343929391787,0.559729515981239,AM,Asia
0.670695247038807,0.67312141488577,AO,Africa
0.622397600896883,0.528982719825343,AR,Americas
0.332146179905729,0.312492502567672,AT,Europe
0.345096849050272,0.354342441662936,AU,Oceania
0.530742701660749,0.541311643391246,AZ,Asia
0.35000063835053,0.429794042836582,BA,Europe
0.465559482729702,0.455065880741449,BD,Asia
0.263782011637626,0.237979300478066,BE,Europe
0.661235784775457,0.620936071714421,BF,Africa
0.298360177004876,0.494476386732089,BG,Europe
0.642540724972669,0.638260289960456,BH,Asia
0.480953612920393,0.546075131504374,BI,Africa
0.56514784420202,0.553620316241494,BJ,Africa
0.473567220080614,0.474435729413567,BN,Asia
0.650391121716838,0.6251426494149,BO,Americas
0.679617073082555,0.653974424658298,BR,Americas
0.609181670606091,0.600189681963474,BT,Asia
0.664829017371648,0.638232664630237,BW,Africa
0.302521674769121,0.335433196454805,BY,Asia
0.646355114132611,0.605527828396529,BZ,Americas
0.321692666618409,0.37946778876476,CA,Americas
0.600843600022175,0.591923705235624,CD,Africa
0.696720965824795,0.700814094078297,CF,Africa
0.605556877391649,0.657794769620715,CG,Africa
0.298082736183766,0.259659786683038,CH,Europe
0.634442550944208,0.631788629492323,CI,Africa
0.677884426118887,0.670346747932859,CL,Americas
0.638289879052643,0.635309628915277,CM,Africa
0.376776775035538,0.523936488183011,CN,Asia
0.719619105652884,0.680029039203137,CO,Americas
0.613484418160495,0.698562375805066,CR,Americas
0.580945817018025,0.50909958833546,CU,Americas
0.678708933316834,0.561851313892767,CV,Africa
0.427399516016665,0.301135470413541,CY,Europe
0.177796328594172,0.303039930408581,CZ,Europe
0.296613135895072,0.285575217340831,DE,Europe
0.577564389508193,0.595889821241467,DJ,Africa
0.15964168177385,0.252138947116975,DK,Europe
0.658874692890457,0.604467361781822,DO,Americas
0.558783660235967,0.429092429246978,DZ,Africa
0.612236356386734,0.574446192005379,EC,Americas
0.281759614938585,0.413179442443898,EE,Europe
0.508510826143635,0.527742852442159,EG,Africa
0.615226484208719,0.546706968103816,ER,Africa
0.37353744532177,0.336780154537411,ES,Europe
0.529427682414472,0.539991853650106,ET,Africa
0.266177636365015,0.235463257059664,FI,Europe
0.311823179096656,0.274761943257239,FR,Europe
0.573183916952066,0.54712700907103,GA,Africa
0.255505253991628,0.267199733417185,GB,Europe
0.557639079153276,0.478309345724441,GE,Asia
0.546888475573073,0.589967499465022,GH,Africa
0.639577235196569,0.558207764128174,GM,Africa
0.607012826403217,0.46954246982914,GN,Africa
0.618405344142424,0.610169858868076,GQ,Africa
0.426480683819923,0.359509806154009,GR,Europe
0.659297105597139,0.632876180207854,GT,Americas
0.681956436574978,0.547085306348407,GW,Africa
0.634025971188608,0.619378934858166,GY,Americas
0.509622906111684,0.549953729210275,HK,Asia
0.656310666111571,0.627048568680874,HN,Americas
0.301515927301742,0.371057793446173,HR,Europe
0.668231378243431,0.648965591869814,HT,Americas
0.19926173449041,0.366997429615788,HU,Europe
0.516242530965702,0.502254567215214,ID,Asia
0.297384015060835,0.360978714954815,IE,Europe
0.43004871702799,0.477589265583511,IL,Asia
0.424801526938413,0.606887381642693,IN,Asia
0.60837015569134,0.581327284257402,IQ,Asia
0.617842582082954,0.533649538805129,IR,Asia
0.358522601491893,0.23009954046131,IS,Europe
0.306676987499329,0.417181067764879,IT,Europe
0.656757164496145,0.610236553687504,JM,Americas
0.575915147044078,0.564619210939171,JO,Asia
0.380657208493293,0.423480133965874,JP,Asia
0.720638023237143,0.579392112299743,KE,Africa
0.485711071147673,0.498200483170773,KG,Asia
0.66753351566264,0.659251514775846,KH,Asia
0.736834963738822,0.613611597556168,KM,Africa
0.486230286810983,0.481216698288936,KP,Asia
0.407391350669584,0.365510101025649,KR,Asia
0.436562276446471,0.383870882262126,KS,Europe
0.642756240947996,0.616622677580445,KW,Asia
0.451974713604969,0.428412700589227,KZ,Asia
0.57169554155098,0.566573419079745,LA,Asia
0.562446076739477,0.573737268310346,LB,Asia
0.512807398468741,0.515820518509049,LK,Asia
0.51966382102796,0.522393380545642,LR,Africa
0.669881540399146,0.519686712123053,LS,Africa
0.342465996840917,0.580350552662823,LT,Europe
0.294117234186856,0.198044730514595,LU,Europe
0.280737606313,0.402523888416303,LV,Europe
0.564320476308641,0.523205942468493,LY,Africa
0.578262600468925,0.556611885092542,MA,Africa
0.32632747055729,0.429527175412819,MD,Europe
0.391277961482411,0.440015868195321,ME,Europe
0.637197297906762,0.600791477014672,MG,Africa
0.342135283004083,0.405770919650937,MK,Europe
0.671415693388447,0.54539605915632,ML,Africa
0.618104272879208,0.60991578664067,MM,Asia
0.540943426417101,0.525762510600146,MN,Asia
0.485497993039779,0.409619140646079,MR,Africa
0.374545969894305,0.371161929266988,MT,Europe
0.523786007705313,0.524057904723023,MU,Africa
0.668824346801614,0.643058994389889,MV,Asia
0.579153368461625,0.546525274539857,MW,Africa
0.669086661574146,0.725925786976607,MX,Americas
0.549568977497586,0.55487211578901,MY,Asia
0.696015118127505,0.688261958307294,MZ,Africa
0.635119726250132,0.608931026772373,NA,Africa
0.549144312906147,0.569057278352982,NE,Africa
0.558027550252431,0.539829624508682,NG,Africa
0.644872227223106,0.616419770505185,NI,Americas
0.198403253842548,0.291567842526199,NL,Europe
0.222230803922798,0.174573252443816,NO,Europe
0.432368296781213,0.390963527864571,NP,Asia
0.41111457417206,0.397530520043262,NZ,Oceania
0.639965518908006,0.653722138245438,OM,Asia
0.638488486683912,0.615629491396396,PA,Americas
0.655893422912152,0.662044196600485,PE,Americas
0.59799870700062,0.60080289203102,PG,Oceania
0.593099646111153,0.569610743628285,PH,Asia
0.526133140560287,0.520876489228318,PK,Asia
0.209986686679292,0.370346747479285,PL,Europe
0.618331140224889,0.609805101019184,PS,Asia
0.313256352635279,0.335221226895373,PT,Europe
0.660825911238246,0.625638478097988,PY,Americas
0.650433781380535,0.642831556412489,QA,Asia
0.300338173025509,0.443589629835424,RO,Europe
0.371045788220759,0.403749040291608,RS,Europe
0.244834163166602,0.484681990214277,RU,Asia
0.499034780673406,0.605324521415156,RW,Africa
0.651358372947058,0.635866520842775,SA,Asia
0.563062287843366,0.552954314280427,SC,Africa
0.542719362304958,0.542751182911893,SD,Africa
0.155334112960666,0.25397818641715,SE,Europe
0.417874612234463,0.399698040614773,SG,Asia
0.227603264572994,0.314673523672194,SI,Europe
0.212555190236342,0.270314873750401,SK,Europe
0.721511706519316,0.552229328839953,SL,Africa
0.69578242491842,0.574498890853654,SN,Africa
0.556872644281666,0.557828346608877,SO,Africa
0.658565815188,0.606027958737889,SR,Americas
0.593331491482498,0.585035687889652,SS,Africa
0.463833766813761,0.396667803075562,ST,Africa
0.645048714385923,0.577507409476531,SV,Americas
0.632949802087182,0.630397463090553,SY,Asia
0.717023574082958,0.665937236496543,SZ,Africa
0.575366276676446,0.561972538113332,TD,Africa
0.576123577320449,0.600150234782957,TG,Africa
0.658991681087791,0.603032042056534,TH,Asia
0.473041291654045,0.48529226225345,TJ,Asia
0.569863914937272,0.555981686317168,TL,Asia
0.574117851766918,0.587421477128345,TM,Asia
0.600781274320028,0.488256472413343,TN,Africa
0.576033972724787,0.53287413835144,TR,Asia
0.592009336732532,0.611786858058779,TT,Americas
0.452700013863591,0.578082355705774,TW,Asia
0.533969231645659,0.591546879181465,TZ,Africa
0.386529801790005,0.441721880676596,UA,Asia
0.614759807104669,0.609703446100617,UG,Africa
0.372316293183477,0.462047500566072,US,Americas
0.600240428843192,0.530321148410608,UY,Americas
0.5479760154745,0.586664850078861,UZ,Asia
0.546691231509659,0.516806538801379,VN,Asia
0.650712894273781,0.668603623390773,YE,Asia
0.54899919482135,0.623258075758898,ZA,Africa
0.68538436987469,0.694978950036848,ZM,Africa
0.572129405280226,0.668737713455535,ZW,Africa